weight,passenger_count,altitude,speed,wind_speed,weather_condition,traffic_density,energy_consumption,stability_score,collision_probability
4033.291826268561,2,363.81475971934117,547.2853938525668,39.5155297472305,Heat,0.0023234061319302723,337.474358864006,88.89947167116941,0.11650082055560351
1398.5320197126189,7,444.2359324278865,606.4222452190363,72.8370854339646,Rain,0.9839309401424022,211.5386103841556,75.946298377946,0.6394880169665856
2814.0549728612523,2,300.5917237515242,686.3190343178935,34.580609841042495,Heat,0.9061375361274794,262.0730173256956,87.93004663274273,0.5283179182612963
3165.865559879191,4,201.84759210713636,366.97189776020684,67.1093157085976,Rain,0.05544523570384141,235.12130215136025,84.18718599378286,0.1636055406619834
709.0268572399898,7,212.18470201582562,277.1981792303219,80.54300430459791,Heat,0.8330342639410699,84.30576523032764,76.519632974146,0.6265178390278288
3233.9518335564726,3,350.8528917834354,293.9713505172733,94.67562446922408,Clear,0.4578049325592066,246.765549102221,74.4692684255231,0.4400393472405352
1267.358556592812,2,11.576949166096554,584.4659998238847,40.0212275849672,Rain,0.2589616050249752,120.97330515523355,91.96119340062009,0.23196426223596261
792.7321684337578,7,313.59877535532195,662.5845998792271,78.32979829560477,Rain,0.8787465236769298,173.371783802801,74.72248677981445,0.657142766307463
4769.984917639999,1,184.1915751162651,186.210475817452,26.59284506321188,Fog,0.19666723239030726,285.9428691062114,94.31568083054317,0.23184799922531185
4845.344148835517,8,399.1566923257713,328.2057561183239,99.03323037936484,Heat,0.9472999994200669,352.94301673854574,70.31754419680165,0.7838960466571655
4137.7880665240755,3,55.56541351333476,726.4551475618625,2.5769598764351143,Heat,0.20562148769934108,274.51340670368063,95.89517975856886,0.0790139788617771
1870.7619612801682,2,298.21911080471136,655.0201397710545,60.3528806501121,Rain,0.6136831877287435,228.00877272475935,80.72378999010238,0.5510177258650272
939.5245130287274,3,245.67671604420065,788.6438020718568,65.95059816513272,Clear,0.22308633452897486,177.176772363072,84.44028135562353,0.1886057164219937
3579.048619304706,5,324.73950769356145,615.6861947615606,68.80455570741289,Clear,0.5456686649686348,308.55441100649585,83.53932042125552,0.5072058140512994
2480.686221828206,8,41.77826129665449,344.8964007709417,12.038757878908902,Clear,0.6839751299151413,171.76210960768432,89.29180876396327,0.33436708778081964
1049.1720568015048,7,294.1920558397843,492.9783754959783,93.85297834731304,Heat,0.19022793082013756,161.3761265925778,77.26426414634481,0.2793729322944572
2728.2960955007156,7,285.12744810016665,545.7606906854902,18.11832790500828,Fog,0.5208857827006792,243.17863587787815,93.25347064030464,0.2976083444185048
654.7483450184827,7,284.72344626392373,108.84186223784296,62.27534032398411,Rain,0.469059744390119,111.86283821469628,84.64639291991399,0.31573201535162676
4591.941809354519,8,305.70895663226287,458.37271932789884,22.267607912308495,Storm,0.07103742140334124,338.1449652045761,92.68898948743906,0.08438985986408566
1664.5099172000762,1,341.4692892409175,581.9906213544572,30.72164170212709,Fog,0.8183078176753029,208.0612215568988,86.08947660796008,0.42983028675002355
3481.350279592919,4,404.44460984357715,175.49097800079528,54.645854172812435,Storm,0.3356824006428417,272.4189872092359,87.45423183382026,0.2153857372335108
1902.6998424023493,6,142.21215286282504,635.4737880691679,41.719341856457646,Fog,0.5745821975518796,186.82515083471188,85.36520082615112,0.36879360083754337
2840.3060953001486,9,414.27421098823044,487.8295853855837,16.02256009765063,Clear,0.5147842349331344,271.89544946195883,92.92469440704737,0.36893108217401516
2960.1962570447586,2,254.1452843090923,764.166339273196,17.093640242084827,Heat,0.5132605045704423,279.71656726645506,91.12658264306666,0.278116545818542
1331.8450498648717,1,47.75855677582227,81.81672365516877,41.814478816279966,Storm,0.10722239420848745,74.96703399270123,91.39129363635183,0.18429120050551445
4863.130824940514,2,38.689955329549804,248.99460316660023,75.72829782755008,Fog,0.42348200924933277,267.16608227219257,81.27454198215774,0.3209142856439756
3988.0977051250156,7,173.7767761610698,501.16540947486806,89.79646468477885,Heat,0.4523667592065702,289.86941833023786,75.29624470326362,0.34160250544111614
4727.745237038851,3,394.5995187846191,272.419934154448,8.412766225938284,Storm,0.7336428403644485,341.09676561703327,95.91806771141788,0.4063399604818688
4526.72307692442,2,356.7636580230487,585.8181230534317,39.310390755940105,Rain,0.8400188319206985,365.9846287776049,82.62823202073452,0.5864108167273018
3190.549904649883,7,396.42133268947913,619.2539618914483,10.024556372287662,Fog,0.544982278100018,304.82594796585346,90.6543643880093,0.30298797440124203
4648.434057604026,2,263.4618376563886,126.88697304985584,1.6592480632597884,Rain,0.08678295406499048,292.27648861570225,100.0,0.08804234548586845
898.2162592336377,3,225.6975089981904,435.3908481550758,66.17186826439566,Clear,0.23684947059654626,139.3403632081143,82.52160093242911,0.32552469233688824
1381.9228808861535,7,82.25173808607913,431.66791669329194,60.24494419665878,Rain,0.16493402685273106,140.68519291044205,88.21971882582258,0.20113038433557592
703.5228000974213,4,170.81444926856267,326.9605776616558,16.301911381488623,Rain,0.12461506318912474,106.50488318596172,96.81343418313828,0.08730819027447712
1963.9864884346896,1,222.6694894251989,749.6936469272541,23.38128330930641,Fog,0.36589929861780757,224.35843643016767,93.21508443914271,0.25331663345904826
2249.047803602669,5,53.414210543012445,670.6297399049159,2.370775364451838,Clear,0.22939350215438203,188.4804977731935,95.32932557836064,0.15193925711200318
1721.0706429825316,9,118.09985682849351,572.9070364322275,83.49472056944037,Rain,0.2183031118115123,176.8946059868531,84.60792014133247,0.20619224261047642
4229.318791183682,8,303.130394091232,585.7449768012482,97.46905960485515,Heat,0.054693174576267656,324.8596119082589,76.67896188121514,0.23707098781138164
2105.3899701211517,9,370.47492597720304,396.2871078598393,13.545953679469081,Storm,0.01767004479543388,222.37862474488733,97.72398594837962,0.03589285928449535
1764.2052935932134,9,499.1902805825453,740.7458908224319,23.147521376529813,Rain,0.1027682426497818,287.81797140277223,93.1129889898815,0.05820322212243487
2942.132374212118,7,467.2255323583433,570.946570439964,86.8409523946934,Clear,0.17219747942363306,303.0351927865276,79.85241888409752,0.256290124992319
1134.1590123864319,4,324.85694777224387,596.7357962418623,92.64637979561849,Rain,0.43098372884820313,177.1458074920379,76.85842317598123,0.3425183824222023
4109.886413393178,5,216.41154611409527,696.2681778405089,41.96273828068103,Storm,0.5105202612988446,314.17052525961486,87.70362185383047,0.26363922071710016
835.4778965589687,1,321.72690870703406,255.55369200664325,5.062247226907413,Clear,0.14059191817336558,130.96122879711612,95.09688624702915,0.08376286602254904
4940.991214702328,1,394.96929285931367,655.3031779000272,3.93918336928194,Fog,0.4247833415241863,400.08619491427595,95.99403244234395,0.2653738886704358
3975.101461834958,3,67.98473355245979,196.43045221736904,57.39498660690104,Clear,0.3417488423259273,233.45284011565062,86.56601157080233,0.2682998574690978
1394.2205669037758,8,210.85339595118123,309.00646418366586,39.2895108893179,Fog,0.18342364349795603,136.29707582140767,88.5524408201098,0.12225438033723002
524.8495270562108,2,421.50311996145246,301.70784070238204,2.8652427577654516,Clear,0.006840748148363551,134.21091448745233,99.06704472788954,0.0
4169.576428046754,4,198.07814644719156,783.8941012918555,58.32523923125568,Storm,0.4670178665217417,328.0043541311914,80.94913033829904,0.37760663761170987
3680.858047314277,2,290.2174129013214,692.4029178109452,1.1302536589022472,Storm,0.6856517492651993,311.7506265944606,93.04276595847855,0.428455642847534
3780.5322561844428,5,298.00698682247713,575.8773961926948,78.73719581492729,Clear,0.22627733414380702,310.76551148417724,83.29153824096797,0.30913586827312295
3970.7165600867556,9,100.39336403548329,595.2925712115426,30.643282270337156,Rain,0.13180682989667936,287.31865689043764,92.00378830091798,0.1922295744514419
833.2009328034067,1,187.4953664096213,471.5545958019283,4.02580030092321,Storm,0.8870427444469619,153.5881765263824,91.21964680752055,0.39919178793681886
2113.0957784492266,5,173.91053148354675,760.3180003313893,58.835222098315334,Fog,0.2750247724877978,201.8483600846336,86.72655287807036,0.2514863346037894
1021.4107678630837,9,22.83638718071175,422.19406466177116,39.76844144330547,Fog,0.22361261979266478,104.72584356833808,88.14640912610051,0.2422777353041637
4383.965416440171,1,21.85396430676407,335.3882824024209,97.38004133571495,Heat,0.8570969396099158,258.09096900748636,68.2899122022078,0.5533496734150262
3304.8415707240106,9,417.531551401129,172.27650269869326,54.41986625037022,Fog,0.8171070991667613,247.53027677518983,81.43787934209533,0.48447462140280045
1989.0411118369213,8,143.80469688667807,639.6542391957935,27.52391810370083,Heat,0.4483464705246336,204.6737261252783,91.96123404658536,0.3263220293217951
786.0125762871064,4,263.85859545701953,600.8329490566936,70.94388646339748,Clear,0.4892388614277745,156.36737507724808,81.22574679284239,0.3994284921800997
1899.4204477204798,5,156.3755310584988,338.2662788931012,27.149200254271133,Clear,0.21774870483402198,168.07081941523543,91.3630704410137,0.11491720631141908
1963.3249491203617,5,470.93283010651686,68.89506046942202,90.42432914075651,Clear,0.0783016704795575,182.24813007328686,80.61715841009818,0.13845842316094625
3783.227802521288,6,137.05541184422913,679.2479957885081,37.47219705073764,Rain,0.5734318253556611,282.293102798779,84.38277894735243,0.42852606584755615
3369.008621098459,7,220.53183824207818,58.563487590555226,54.98685627762052,Rain,0.09834492159021313,207.62117801345119,86.68899985202236,0.056476954173301536
4492.457341593469,8,437.6378227374549,577.7748347217882,5.0573103824228856,Heat,0.4492745469566498,391.55892452614944,96.70261139016874,0.2663716531916859
2624.967163228772,8,422.54744772798625,777.6928322945428,42.61212379522308,Fog,0.9404971985130107,304.97263439393396,83.05923995710683,0.5288206250776166
1038.1741067223577,2,101.18969474467589,378.2459961111526,83.2363539660995,Fog,0.9528343891705844,103.16156606331371,76.5860535550249,0.6952433183356588
3709.6015425034775,9,403.2952217998981,226.23005374696456,80.56488053633419,Clear,0.2393322865473586,273.39573785035395,79.2043423359992,0.22868848935590255
3923.5327187760386,7,234.5115745015674,578.6532575325363,22.431855885352626,Storm,0.6241134200456544,302.8848272562066,93.25626915301574,0.4876603685616209
3025.747389062733,4,246.65474732182406,662.8461065116888,22.60790710105627,Rain,0.47407626410785764,277.82714959161393,93.30432059995479,0.30236888904046044
3969.3523097955244,4,75.40518648381246,459.8227370583855,81.73053122132367,Rain,0.875685127586106,242.18039043801798,75.92064741188454,0.6296570871749798
2722.080183639758,8,49.49474174099108,775.2764564421096,93.03984201693255,Clear,0.27143086427605323,214.2128564644654,77.54988814764332,0.28314275683304957
2852.297732218973,4,366.69026041714494,88.75154124347083,9.536092127300355,Rain,0.003702406832416849,213.77224572858518,99.09906433362707,0.014254370960867811
2423.934582613473,6,253.26596465409688,428.5966987283961,45.005863942622526,Clear,0.1625612059314151,223.37905359343853,90.10367397959033,0.16591987721314358
614.3860703484283,5,224.05684428143798,588.8404604919126,33.745427896422896,Heat,0.34952280116939805,130.71642753745516,90.44674215556684,0.332055672840129
985.51142146987,3,367.4590320396744,696.9803533618842,87.06884554574394,Fog,0.3157211297704886,189.18604759384178,79.08345434842983,0.35202709454812153
641.4313355903041,2,385.1013205056438,184.44170893084254,8.352491468001876,Storm,0.7913629191228859,129.28254858011792,92.85689558571077,0.4395779278176086
3363.8468506870117,9,87.86500215798324,650.002611322761,21.112594255803742,Fog,0.6805606661388378,241.9827959749332,90.86622858354697,0.4091379654051196
1914.60191484347,9,309.01032324404423,464.53030678890894,75.24683375864943,Fog,0.29955631961489726,189.54832370259763,78.59322265452936,0.33170237227897736
2788.5681102411627,1,76.3235003160659,347.4152614924724,5.129384898121558,Heat,0.4577438171662134,203.1314833481214,93.59188665431952,0.16965800289221034
4584.049132667418,3,378.1737921542324,148.78627143432016,49.25353807142893,Rain,0.09555910395833522,334.3406992924454,87.67213700242517,0.2487500335238612
1621.8150311699374,8,331.90802657089836,698.9718191816843,44.210703467972,Storm,0.8981464448201008,219.16536338547678,82.06033779529416,0.49362020073624635
2346.723153660334,6,478.7411643308944,167.9549061347865,33.44011789887487,Rain,0.9354248244485341,232.40143621935042,84.23828867222517,0.5326724312385624
3899.980123443719,5,43.789428014646376,282.3408944068244,39.457231531892376,Fog,0.9798035353809381,244.60112098159777,81.39625644762158,0.6453903756303352
1529.591744712301,5,37.956813364114616,267.5341489718277,52.99405869302329,Clear,0.8685528307858377,112.39090037165815,79.26043258618469,0.6369957976158336
846.4095942295685,6,148.27166659966807,703.5605256431407,16.136735838838312,Fog,0.17396088769622553,138.14008653628966,93.34089260588664,0.15955161951236313
1803.8815381119562,7,138.23578503059392,554.5272456566736,57.19958782835928,Rain,0.046196483201628835,173.6873497451586,88.35123672195054,0.11226268277025565
1225.4957926430197,1,131.01961154527993,647.5110478935293,80.54323292999864,Fog,0.579596727412674,166.16150310223463,76.18463302731689,0.4572715572135493
4683.639435541579,9,454.06474445530796,237.85092409437422,76.01609297901591,Clear,0.9126050268831104,349.313229761866,80.60316471302495,0.6166830633549798
4136.5417080398765,3,132.277637926258,518.6555747052491,15.389990469377368,Heat,0.17735136165974286,278.45434511123483,93.36391427007686,0.12957518463408285
3350.3169042969057,4,143.25536580302918,478.8094873578115,14.92494697414739,Rain,0.0070429146241418605,245.51788760408326,97.79839337241671,0.0
4421.5726558447295,1,382.10514858480224,674.6227825912033,26.817436774491334,Fog,0.8054960460322443,371.52417214367495,85.4747872921759,0.5193883731848792
4116.524346046015,3,230.37252280076459,729.5652953609454,36.10747263410372,Rain,0.076795684286734,330.2197863476052,93.30920408170364,0.11734223620846337
1339.5652649871613,2,390.5881729080388,59.117578608040105,40.84555814084826,Heat,0.4137060319100304,156.53589517248594,90.3472171128856,0.25243319378921464
4516.5154932049,2,42.02941720654877,555.5149392940946,67.96972168333453,Fog,0.678887337188785,281.51637523962995,78.9377742288119,0.4504634575736895
2927.0400886204284,1,248.9098848999583,88.87684933979676,5.66804321658354,Fog,0.23679758545618013,212.7227020105773,99.50147654876389,0.1432273809366928
4133.480698238282,8,26.47066408980849,461.64399880801693,3.4672704226066386,Rain,0.0839625634467267,258.41722700280036,99.26627513745682,0.0
4532.41084965572,3,40.700069693123716,265.7245467827587,39.191056294390904,Rain,0.7700212284558287,254.2150994249921,86.08643583877183,0.507314480624994
1931.0156373733873,3,454.15435213876134,280.0824496416059,69.71636921379805,Clear,0.6301750848870414,223.01141439710256,80.10504038495694,0.4662567959916039
995.2336603745455,6,78.23023184762162,314.71887758926744,19.343534295648258,Heat,0.9884904844868048,92.3432286580107,84.65197005680776,0.6112167916860036
1525.7082314387376,8,270.8861343148564,515.9693367872076,64.15044812562518,Clear,0.3443080333199593,166.3165986280734,84.70652061258436,0.30433409896795854
2421.9850488181537,9,211.4368452743462,300.5374742515769,25.982813794029948,Fog,0.0617623862901997,183.43434510983138,93.55665828346679,0.028583423743882272
4181.066446651219,9,180.19822986683292,599.5242879427103,88.60861088135164,Rain,0.7343500353352957,303.22902776972774,73.45608539392254,0.4845020799364843
4373.287624653545,4,450.91833938676353,353.3955391804023,89.56899442666165,Fog,0.5217334188532456,349.970625849183,78.08337702772279,0.4204694175843247
531.2845873903582,5,20.693464419989855,101.26490023246896,29.72872042813265,Fog,0.21320393138913507,32.188712755881866,93.10772365792033,0.1518141682197563
2798.3628615990456,2,335.2569462260387,637.8198818630805,22.99937539632405,Storm,0.7817289890047594,268.34489590709273,84.84417722628717,0.4085001595621487
2378.3495141695057,9,482.0632727646397,264.3187434445295,41.13039720662313,Storm,0.20375548584994374,229.5959322892256,89.89514297973174,0.19056256398413987
1499.485147118286,8,284.48240989630256,374.575159699447,24.05315851801487,Fog,0.2606616548329366,179.14858446751762,91.56447416180391,0.1488049597582142
1039.3941530015727,3,469.043006396215,564.0829124164261,67.23838432917036,Rain,0.09252855436671914,219.35991131051978,84.62391540578028,0.19345134056291224
2019.2682713163258,9,35.606360850151646,299.342117861534,82.60646845482856,Fog,0.39943227903085443,154.11172276688325,81.8803587308817,0.3388966556416708
4743.093667606337,3,215.2087263463391,92.43924211003672,67.3092130911217,Storm,0.41892922393741894,299.09014836544975,83.87061689474547,0.3756682235376814
1954.4131940933985,9,137.47731757140508,330.4407852596102,82.43504472493495,Rain,0.5145617903482984,166.88530131611458,77.61667842444999,0.4066460449551779
2834.5577978451474,2,368.1022728405576,758.3364370207275,39.69921622074742,Fog,0.7089642671237775,270.4631929184096,89.10514385806003,0.4961908996167552
3663.5853150283,9,490.8355743436509,531.3007979739186,15.631697070886085,Heat,0.9061009286804258,336.2481927397381,88.23524653309538,0.5169285934714677
2136.3332107068227,8,135.69973059768142,553.6093615004052,73.79509473975922,Heat,0.13773409888780863,184.35661656831886,85.59420780795564,0.22613650591400805
4873.019372244323,9,330.5455547222965,524.2116152282299,36.047450514155386,Fog,0.05434809834865706,370.98590468994746,90.02601662972904,0.08888508687064386
4831.0128272395,5,107.06784005227266,199.2441042195776,67.12708252291326,Rain,0.018531233594333285,257.51264103757404,85.69704025316412,0.06756929557656202
1633.0203312141387,2,287.01182474008885,363.7503980767101,27.064394198176565,Fog,0.14362137806881625,177.35809834409753,90.76841478489517,0.19661694766445736
2737.6182765157346,8,237.32691847728475,613.2048487724887,8.122963480667266,Fog,0.6579494857816259,243.52234456016853,91.874161713157,0.3111818159312825
1853.9523941754635,6,486.28261151945316,126.02967316486937,99.25817954877634,Storm,0.7274770779964966,213.74140865846476,73.10137169581381,0.5667915048159119
1781.7822246986043,8,308.1783636212686,258.3895820672842,15.620150793059928,Heat,0.7865057135281222,192.04361270265974,89.62077174426592,0.44168337452697504
665.9912630953976,5,181.2581223225412,257.2393313493902,98.8420993963481,Storm,0.24370821190434266,85.98666058408946,78.80063680079714,0.3103627267659646
3243.0395029095357,2,65.90693459508735,374.0141956958795,97.72799325664472,Storm,0.3058948132615199,203.89767727511406,72.02614053794389,0.4161334458619508
2762.0556045298767,6,84.11094608011793,785.2765557066388,79.38181039080396,Fog,0.48313464556549945,235.75759122529846,77.67795243459777,0.3392623976939203
731.6543806249521,5,120.4052956761052,100.62691001286646,65.94229620819976,Storm,0.0631830968602265,88.0640960829707,88.31208688163134,0.25017288119587966
1753.9090890647515,5,132.97366405674603,439.02574578544625,57.78070502510847,Heat,0.6111415232112462,158.79420861596157,77.05382602454148,0.4547100495312559
4587.196486849942,1,426.80186834215755,184.52351150915783,86.61015453778347,Storm,0.9837350336757578,320.38093500830104,73.65057862569027,0.6527667965717223
1578.028508001376,2,284.9991662584372,778.0074090573081,28.943952161948793,Heat,0.36080631137800256,207.64331509585412,89.9608424534765,0.22652956031633445
1152.0269244105039,8,266.46154657343953,134.97762854559815,46.7681212484877,Storm,0.7528474750913839,126.41806003440755,81.23870625564489,0.3591189048474753
2702.5374212490337,3,66.23674721591655,352.70075177119344,61.93899693665019,Heat,0.500033915569608,186.0463199683939,85.68776931111888,0.3314833131496993
4935.427043497703,3,431.46844974122314,603.4137386259547,41.11904758694911,Storm,0.12781184436038273,386.36553962980156,92.15272564230455,0.12844882960343745
1589.2487218017518,8,364.17900857215704,578.415821020584,42.7486454090268,Storm,0.5822374488025863,203.8819129687812,82.33156678102739,0.3854212640208921
3524.6099633264535,8,43.157497331000776,367.0464776704492,33.02846675020844,Rain,0.29987426844406495,211.7509654540038,90.84522129219046,0.2789731299450607
3927.288268979229,2,356.83919764258667,309.8931259645387,56.4231816684536,Heat,0.034403208453458234,310.13327741247065,86.37399134825296,0.23192524880508392
1569.3689479657985,8,276.3337264978966,348.20928391465293,85.0574528015116,Heat,0.6349297301177438,160.20836929640063,77.54614901981293,0.5011931256020238
3776.973568753368,1,50.045419415921344,248.20719736897945,20.152837800631286,Heat,0.8589323493247276,219.0305400185678,87.57022815760016,0.4800523158707747
2155.0240972366396,6,234.56731434904165,203.99970403009985,93.44330387534414,Clear,0.34476976689987415,170.13210896941078,74.29312782377943,0.334753902825032
3345.3762376711074,8,247.50118069372303,412.27977316916747,68.90876537482296,Storm,0.3902955472127705,241.93745286406283,81.44026696831165,0.2472102971898877
3350.883698424026,3,91.22952468000511,251.4003170507055,82.32732126800302,Heat,0.8910216829672115,202.29596851409474,75.31401445058927,0.579876157709351
2910.9860783364134,8,473.3920920301383,265.5962486729376,55.619069263001165,Clear,0.8136088133673559,279.0687231830075,82.1068249353319,0.5077674912223792
906.3039652448374,1,426.48793202552434,542.5670476059179,77.95167014240634,Rain,0.7149528235517771,172.77661101003125,78.44388852082737,0.5621494730939594
4258.861230151571,9,337.82094529126306,776.4029987749192,1.620039733946721,Heat,0.24879706375314792,348.5111274250595,94.70490135420499,0.15361433792356474
1943.5102923728114,9,236.52482489029754,502.7279004195313,81.83804247795352,Heat,0.9102166549666445,181.42781190086063,72.99922833746501,0.6298616736342824
1339.333296799344,5,211.76511537640917,107.7346002987247,4.013885908536652,Clear,0.154415757539213,119.1870323428089,99.95041850704771,0.05619564591221716
683.4881369964376,4,328.97699890396757,106.68771039055024,88.99133763628625,Storm,0.6267705194172218,129.4933448823333,75.75967016482912,0.3922620975289769
3159.018244347088,6,277.26161600938366,763.5674156341745,99.19627472386433,Rain,0.0288011805465187,288.4330347673779,80.00636619337395,0.1167053372843553
3549.0396282902707,7,40.51382188212395,272.9680927305002,29.40674621767778,Heat,0.6437198063249459,213.51917631753227,87.0492671540784,0.2974865722507279
574.6452301753527,5,261.12629789746256,119.05023956185657,21.031855628579365,Storm,0.27714435187335984,84.90807268577592,94.22932759383326,0.16603555338360276
2804.418762346764,9,405.13777244409135,499.28344036278617,76.53633638580408,Rain,0.44967697718372,270.5606561945124,78.00035172770313,0.4276133832493677
1519.2309883907208,3,235.02754002250944,517.7365837176997,25.302634092025322,Fog,0.3452645520570531,187.03121885928405,91.48950621559645,0.27159082271062135
3403.2775568425245,7,35.45872300159152,536.3786150890162,86.55623831722035,Fog,0.1727567562462099,232.32257782772786,80.21431173892302,0.29917664286141743
1284.6489305224613,5,395.27631769817623,250.55152089315598,10.28425921574767,Rain,0.6219807900938741,189.66056297569557,93.29272070414035,0.30580413930253036
3609.2198214610967,7,108.66825324662744,61.333013160856275,12.595519637935826,Clear,0.8819755551406074,220.92274016152288,90.12976679634788,0.5233919751520308
2240.309058352418,2,136.724209095139,773.7615270908539,97.91515551006155,Rain,0.9590842422824034,215.87328399128475,65.51110425662986,0.6288189033468327
4715.284949315305,4,90.70611318182499,238.16978426832688,67.38388982700046,Rain,0.19234636315391507,276.6645697730418,80.99959849820739,0.2736106331739023
1118.8442486569697,2,171.8053817870338,557.0197160394107,84.68872244289528,Clear,0.7173727740629734,162.31449177043265,76.02789009655703,0.44433501592787444
2034.7985797261633,7,380.80823778743115,579.9724024090322,32.4329377351518,Clear,0.6643393666056823,237.27207254324992,83.80401088545894,0.3381799465787838
1010.6308455826509,2,264.4990711569293,507.5055628096143,67.64837495206044,Storm,0.34337778957457255,168.27112839419706,80.61107208531732,0.38961639773993534
4661.121282253533,1,110.39182433384916,284.68054566023613,59.42418273085972,Storm,0.019099199353725838,303.63155694673674,89.17459351838907,0.11820623444712215
4448.027090214415,9,440.1367382945,253.3221903230493,60.3150120122947,Clear,0.6897912473128661,333.71872752368455,82.48895152721667,0.4314771547102
1660.7373247182002,1,440.9951089262493,498.25121202702735,68.25324595377215,Fog,0.9454948605595002,224.5805628832128,75.55704895294794,0.6643918576205771
3469.9282071538055,8,436.58342827254336,699.5717252087686,57.53591731290986,Fog,0.6321201219156514,340.57031037873963,81.65149404203586,0.492000476761509
4177.499900905472,2,127.01014357695425,760.0502966925467,42.906236930266594,Rain,0.4352927241876341,317.9570538201443,87.86983460474778,0.28179479554938913
2998.4036521975804,8,231.10727864868417,129.42935330281824,27.592269438054686,Heat,0.5251538941116284,216.6894809991027,87.7875540837753,0.3316846585790304
2883.4276026020293,3,492.64493150902877,166.1214594482899,76.8581330913202,Rain,0.19962880765991753,245.97777410495885,85.51705115632268,0.2603760412829564
1588.3353090520325,6,388.2861133918953,758.5521940873098,22.62724300031862,Rain,0.7505441637537376,224.44504025809368,87.73910670669399,0.279171495841006
918.9624551265465,3,23.312036400524313,602.4014212510945,69.23543061544142,Heat,0.746419830009849,105.89800195212976,81.16656288393874,0.44188777229762094
4537.470910789971,7,41.9502497176411,712.2453686223298,23.333282264932663,Clear,0.14551730038742494,318.63234037994647,96.29015323018935,0.16653793543268164
